Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2016-08-15,1.201700869,0.118735593313983,-3.34978304621095,-2.09412941630308,0.923867285251617,-3.10100938534774,-4.24007007633289,-1.89410003806709,-2.66865389354463,0,0
2016-08-16,-0.091340884228,0.119514986928813,-3.35007557628426,-2.09488736901882,0.92565381526947,-3.10362302783833,-4.24410568528167,-1.89599509992994,-2.67115381447917,0,0
2016-08-17,-0.14627902729,0.119807093544137,-3.35018521276058,-2.09517143986333,0.868636429309845,-3.00258786398751,-4.10750381077701,-1.8329066591391,-2.58376011734736,0,0
2016-08-18,-0.12818165178,0.119525136007349,-3.3500793855414,-2.09489723889906,0.811367928981781,-2.89809116515203,-3.96585424245499,-1.76747374665763,-2.4932022934419,0,0
2016-08-19,0.25669233582,0.119916811633023,-3.35022639328859,-2.09527813963846,0.776205956935883,-2.83171811970339,-3.87623610474726,-1.7260766890485,-2.43583962841069,0,0
2016-08-22,-0.77724945122,0.120337511277042,-3.35038429463057,-2.09568726595363,0.7459517121315,-2.77333901809728,-3.79745417711079,-1.68967606361865,-2.38539966063897,0,0
2016-08-23,0.31333517654,0.118905171731716,-3.34984669413676,-2.09429432966624,0.746793329715729,-2.7759387086965,-3.80010128382914,-1.69092544966995,-2.38727857540371,0,0
2016-08-24,-0.75333027098,0.119160308808285,-3.34994245482339,-2.09454244799361,0.735041916370392,-2.75289897183297,-3.76906525806003,-1.6765869786699,-2.36739762050979,0,0
2016-08-25,-0.42580764612,0.118651889977543,-3.34975162980891,-2.09404801562187,0.738598585128784,-2.76018356551999,-3.77861821717661,-1.68100979814302,-2.37357346623754,0,0
2016-08-26,-0.58566514826,0.119074142154653,-3.34991011386367,-2.09445865176038,0.730307996273041,-2.74369404187547,-3.75655127547056,-1.67080958225094,-2.35940621205176,0,0
2016-08-29,-0.11221245558,0.118707425676344,-3.34977247404183,-2.09410202354922,0.725806713104248,-2.73510746640609,-3.74470467085729,-1.66534793529385,-2.35187904963271,0,0
2016-08-30,-0.76764650812,0.116247223939145,-3.34884908567829,-2.0917095012697,0.715548157691956,-2.71654688533611,-3.71809253758052,-1.65313150944494,-2.33519238610029,0,0
2016-08-31,0.094339622592,0.115446985754149,-3.34854873200529,-2.09090765783915,0.72760820388794,-2.74086352003162,-3.75052170823185,-1.66809627065154,-2.35603188868266,0,0
2016-09-01,0.59377945327,0.11472287727848,-3.34827695212226,-2.09017904869554,0.716793537139893,-2.72005094657956,-3.72191503845024,-1.65489921167776,-2.33784132937334,0,0
2016-09-02,0.9369436897,0.11516561091988,-3.34844312349204,-2.09062453413059,0.719792008399963,-2.72567218033958,-3.72979044887652,-1.65853188515661,-2.34281630686182,0,0
2016-09-06,-0.027847396268,0.11523003615208,-3.34846730423658,-2.0906893597953,0.748569905757904,-2.78186168062019,-3.80587985650504,-1.69363302753783,-2.39144996701592,0,0
2016-09-07,0.61281337039,0.114966825800559,-3.34836851340489,-2.09042451347013,0.733049690723419,-2.75185007947137,-3.76510056993597,-1.67481954640403,-2.36541540271665,0,0
2016-09-08,-2.6208933185,0.116088103831507,-3.3487893630736,-2.09155276076086,0.734922528266907,-2.75474940418918,-3.76970512850329,-1.67695035412794,-2.3682112379194,0,1
2016-09-09,-2.2649734648,0.115025420384125,-3.34839050573008,-2.09215289071851,0.888418138027191,-3.04103137556963,-4.15652741596641,-1.85695285921823,-2.62398963308965,0,1
