Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2018-10-05,-1.6228781964,0.133659552849883,-3.31788982703955,-2.10020854830099,1.17638790607452,-3.46497078076601,-4.76113625199424,-2.14425640663784,-3.01899789120588,0,0
2018-10-08,-0.23184270358,0.133938081238664,-3.31809153775957,-2.10051450005556,1.25080668926239,-3.57699788537872,-4.91358893082556,-2.215266188129,-3.11718485299341,0,0
2018-10-09,1.3853510301,0.131977874069826,-3.31667195248443,-2.09836129468482,1.15085208415985,-3.42607397473468,-4.70776858481691,-2.11909741796215,-2.98467976467811,0,0
2018-10-10,-4.6326089831,0.133526696753039,-3.31779361243438,-2.10006261145012,1.19032609462738,-3.48625470143837,-4.79005006214856,-2.15768501318414,-3.03762442433017,1,1
2018-10-11,-0.8827879461,0.133285864253604,-3.35200429495816,-2.12325467114596,1.96436011791229,-4.5647369397495,-6.24884013335028,-2.84257513889416,-3.96554499378504,0,0
2018-10-12,3.5719281885,0.131323214176445,-3.34980902202335,-2.12114196973837,1.90037369728088,-4.48652393132743,-6.14358183869348,-2.79275673359573,-3.89781089989021,0,0
2018-10-15,-2.1385799829,0.131267773119383,-3.34974700982186,-2.12108229002233,3.11059808731079,-5.77664341983332,-7.89668632500038,-3.60966124798394,-5.0234738338994,0,0
2018-10-16,2.2037173352,0.132294157458567,-3.32954338417786,-2.07722824229789,3.12023258209229,-5.74907123769735,-7.87507535752027,-3.53695921828863,-4.99184286496991,0,0
2018-10-17,-0.43214044563,0.132040053061231,-3.3506108241483,-2.12191361341471,3.08759522438049,-5.75550396871529,-7.86738726918488,-3.59649198633537,-5.00480380616611,0,0
2018-10-18,-2.3373570234,0.129410009950404,-3.34766905550305,-2.11908249448682,2.59202194213867,-5.26025601603863,-7.1962030139788,-3.28226143589612,-4.5734349749579,0,0
2018-10-19,1.5230071289,0.128329173914621,-3.3464601135098,-2.11791902482876,2.96978068351746,-5.63864281620331,-7.71128527242092,-3.5214916155868,-4.90391510379057,0,0
2018-10-22,0.61100724997,0.129689907487906,-3.34798212786156,-2.11938379115114,2.87292170524597,-5.54503778386905,-7.58308016265005,-3.46260103939965,-4.82184603729767,0,0
2018-10-23,0.94266938595,0.131255490019007,-3.34973327086853,-2.1210690678368,2.55796909332275,-5.22619138541897,-7.14871351563803,-3.26110859726369,-4.5431995387376,0,0
2018-10-24,-3.4301620796,0.130246839543967,-3.34860507022069,-2.1199833025732,2.3509464263916,-5.00410110639965,-6.84753381494853,-3.12028037604199,-4.34969576581894,0,1
2018-10-25,2.1897810218,0.130308101032143,-3.34867359271917,-2.12342348162443,3.0351550579071,-5.70364936971111,-7.79820245058796,-3.5690558235704,-4.96287368681172,0,0
2018-10-26,-1.5923566878,0.130902170007684,-3.34933807364657,-2.12387041997102,3.32712531089783,-5.97842756159342,-8.1711672809686,-3.74312440404615,-5.20258273641205,0,0
2018-10-29,-1.8770226538,0.132911009489685,-3.35158501057972,-2.12285115744956,3.17190933227539,-5.83621327855365,-7.97638734878431,-3.64785610930147,-5.07240959792632,0,0
2018-10-30,0.49943460235,0.132031328685234,-3.35060106571672,-2.12190422203024,3.3489933013916,-5.99965403511864,-8.19912172496434,-3.75110748922515,-5.215195472959,0,0
2018-10-31,2.6066572902,0.131975664678914,-3.35053880414093,-2.12184430231971,3.19978332519531,-5.86144743689846,-8.01138214623673,-3.66356630718429,-5.09468653936238,0,0
