"Date","Return","Vol_HAR","VaR_HAR_1","ES_HAR_1","VaR_HAR_5","ES_HAR_5","RV_AMZN"
2014-07-31,-2.9518464543,1.61422515389121,-4.34170967389773,-7.00182004569459,-2.46932722745066,-4.32556284854156,1.59849939641831
2014-08-01,-1.8946292214,1.7018175735714,-4.58345779003221,-7.45031671881429,-2.62326057666037,-4.59746999670142,2.26988216303243
2014-08-04,2.1461603596,1.62245536994891,-4.36497924547068,-7.03819227387671,-2.49575475306222,-4.37416832276034,1.493717465003
2014-08-05,-0.42403953457,1.51946566911144,-4.0809630220949,-6.66743536540476,-2.3296940685921,-4.12393279939706,2.37775473134697
2014-08-06,0.50268954928,1.41164656370657,-3.78283602488953,-6.27566022480918,-2.15548823014725,-3.87092362621885,1.61899687208216
2014-08-07,-0.77734238112,1.52590844156932,-4.09862810472766,-6.7629566332321,-2.33950814750592,-4.12444560527675,1.86466411705552
2014-08-08,1.7177717129,1.44480829118042,-3.87440516838126,-6.38018948432128,-2.20890142360333,-3.96160873353131,1.51384094171964
2014-08-11,0.48295454562,1.47545335105411,-3.95875589589078,-6.48992455713667,-2.25828913245124,-4.02803339831329,0.960713123031894
2014-08-12,0.3109980209,1.41373317556626,-3.78778811573004,-6.27566022480918,-2.15853539843311,-3.87641886922917,1.17827761061098
2014-08-13,2.1796317173,1.33796370480444,-3.57943685325215,-5.95213772087054,-2.03652328468895,-3.74936131473839,1.66497963905039
2014-08-14,2.1239426262,1.30507889742583,-3.48833384936878,-5.82860293931864,-1.98297234172637,-3.69913952306821,0.73314033204321
2014-08-15,0.12604663716,1.35121348053767,-3.61663882783298,-5.99489001902636,-2.05731544128265,-3.7544633393394,1.57369032183175
2014-08-18,0.2697599135,1.20666999640196,-3.21609867300408,-5.47294567075217,-1.82409899785374,-3.48786680831658,0.83037220360411
2014-08-19,0.17935611177,1.29320911302083,-3.45589551510581,-5.71448258559677,-1.96428923377471,-3.67940171588714,0.555827783840821
2014-08-20,0.19395458476,1.20935200463964,-3.22492672598963,-5.47294567075217,-1.8302998037469,-3.48786680831658,1.01565950118002
2014-08-21,-0.8547263089,1.14900983023269,-3.05806500054991,-5.17737811476329,-1.73284916140599,-3.37023677634394,0.733393391680715
2014-08-22,-0.39650355957,1.16502369125341,-3.10340671608099,-5.24608868685686,-1.75922806679583,-3.40168566928814,0.783844494479455
2014-08-25,0.73283271504,1.13169826360272,-3.01154022226931,-5.11137373656135,-1.70580465430694,-3.3280937536669,0.63365297380866
2014-08-26,2.3381833424,1.09801732697204,-2.91845230568581,-4.96405638961086,-1.65153763621269,-3.25877289340222,1.35675173617636
2014-08-27,0.3949331538,1.06472115377392,-2.82582438395363,-4.81966187847819,-1.59735902959302,-3.20288394910128,1.03982772764493
2014-08-28,-0.9207995804,1.17062977777944,-3.01800492917329,-5.12869636945155,-1.75913374949846,-3.39921711945388,0.792285439396783
2014-08-29,-0.28821834003,1.13339718414407,-2.91840505222852,-4.96719045966034,-1.69962134522169,-3.31434427489378,0.75481476046307
2014-09-02,0.9851344972,1.10698455307807,-2.84700524316149,-4.86531171444044,-1.6567693371547,-3.25870865734722,1.07108424900835
2014-09-03,-0.98720719652,1.09798580612053,-2.82198556583797,-4.811179799175,-1.64163434875075,-3.2426679964532,0.994571135143924
2014-09-04,2.0501474926,1.15367551829484,-2.97106233313515,-5.05190675316287,-1.73084630064627,-3.37286189031292,2.53124248417251
2014-09-05,0.12429541839,1.12540140339679,-2.89515943913684,-4.90966301553296,-1.68519612140558,-3.30047654933432,1.21719262038939
2014-09-08,-1.1663490965,1.35022944185208,-3.49792797697374,-5.88146336454087,-2.04626739554335,-3.76124037948404,1.44711108846222
2014-09-09,-3.6776304258,1.23738090891833,-3.19559404111363,-5.48064068877956,-1.86525914885415,-3.53051980829632,1.90610976932556
2014-09-10,0.47915087198,1.28984151746003,-3.44823382892594,-5.70850599063548,-1.95993029663229,-3.68027262958309,1.95887051931101
2014-09-11,-0.24446926027,1.36788881191526,-3.66426448053591,-6.05376306230467,-2.0857267323217,-3.80267616539723,1.53087101347646
2014-09-12,0.20271087978,1.41133605565182,-3.78526967100964,-6.29480385392062,-2.15617713456862,-3.87304798819487,1.49204121846564
2014-09-15,-2.2041728313,1.33343829329064,-3.56923612997436,-5.92450119803894,-2.03030648011381,-3.7506863835597,2.55207954816661
2014-09-16,1.1948501033,1.34144751083654,-3.59204611048931,-5.94552077644911,-2.04814823173744,-3.7592160827018,1.86002951037346
2014-09-17,-1.1471808641,1.48098261973773,-3.97809944449941,-6.54215873290114,-2.27358456144145,-4.06698762606452,2.16202549191249
2014-09-18,0.30864197543,1.42131207393629,-3.81298026838058,-6.3742697052266,-2.17719950517224,-3.89333325393019,1.11697349313431
2014-09-19,1.9446153845,1.45667866414061,-3.9108462569227,-6.45651014451978,-2.23432394072739,-4.00427582767059,2.28403233519182
2014-09-22,-2.0584329348,1.34711304415862,-3.60732657689384,-5.96671399431712,-2.05688419713664,-3.7639092017756,2.62362808754202
2014-09-23,-0.26810477675,1.48555245455506,-3.98977025800205,-6.60176720471395,-2.280391311807,-4.07990634199061,2.70542026986482
2014-09-24,1.4151963664,1.51976830108284,-4.08440573475532,-6.69452822280723,-2.33573499260575,-4.13279547447658,2.04181714728681
2014-09-25,-1.9134090978,1.56016031221117,-4.19648740849918,-6.86071073874744,-2.40108128581028,-4.20753898948333,2.19860949565377
2014-09-26,0.39760196305,1.50356972503113,-4.0398107170914,-6.66322479932619,-2.30400636358655,-4.1123897139364,2.55641601894344
2014-09-29,-0.43006095102,1.55824770233781,-4.1909006892498,-6.86071073874744,-2.3924129892868,-4.19360978266192,1.75468042377456
2014-09-30,0.19265427873,1.59818237497287,-4.30266853135185,-6.89193525740676,-2.45588154466849,-4.26147085132653,2.10909192578911
2014-10-01,-1.5444733904,1.50349721196365,-4.04048692155279,-6.59484817130602,-2.3027886235871,-4.08203511906162,2.14336438517284
2014-10-02,0.29925029939,1.51433069860861,-4.06947330459514,-6.62569948253659,-2.32011440442449,-4.10857607851161,2.22608547446172
2014-10-03,1.3598819132,1.52300297404785,-4.09492941266968,-6.72205410336456,-2.33447393783359,-4.10857607851161,1.59375633469693
2014-10-06,-0.16731734522,1.53306669242171,-4.12265352767885,-6.75568455938077,-2.3505274268587,-4.1218776435966,1.83922616732534
2014-10-07,-1.620111732,1.44526421850012,-3.8790107963789,-6.33674563478478,-2.20856442161897,-3.94492439519249,2.03012691375756
2014-10-08,1.8045302544,1.46845299992102,-3.94303992976391,-6.41895607828427,-2.24649970253351,-3.99924369073979,3.10991654966204
2014-10-09,-2.2714595601,1.48340007751729,-3.98457973526473,-6.53427640800471,-2.2708386019436,-4.04316742960433,3.31351860232865
2014-10-10,-1.2620097028,1.60933618814503,-4.33217740860458,-6.96357597576944,-2.47386309945521,-4.29130464662905,3.03800247266074
2014-10-13,-1.5864350171,1.66396099697866,-4.48320369380475,-7.32602804129524,-2.55046982288935,-4.43517126388475,4.16449791791491
2014-10-14,0.60695056272,1.69247860385139,-4.56134574045743,-7.37147529613387,-2.596049098341,-4.50436472976791,3.62694603586248
2014-10-15,-0.75897635488,1.84907263906714,-4.99465911144257,-8.06159960475306,-2.84751117576379,-4.81798464067432,6.65174147229204
2014-10-16,-1.0164395203,1.86356630858732,-5.03230603372971,-8.19092991777234,-2.87003442654837,-4.82870850112692,7.38930153602958
2014-10-17,0.25754474009,2.15663550199124,-5.84101354962764,-9.50682751185625,-3.33983258929903,-5.53234187146462,2.59847375366498
2014-10-20,0.8463970491,2.30538408975548,-6.25198340153348,-9.87220035283793,-3.57814924285557,-5.88792650484054,2.05192613089808
2014-10-21,2.9783481925,2.01423037145266,-5.44744387332466,-8.90013429844211,-3.1113995907869,-5.20838635325033,1.33941391410543
2014-10-22,-0.74842228769,1.92126854225981,-5.19174987920003,-8.47817563414419,-2.96274509618821,-4.98794256871071,2.64578409521994
2014-10-23,0.067099083026,1.80426573165193,-4.86772954825953,-7.82810075606226,-2.77486706247562,-4.70440447363299,2.14136755718277
2014-10-24,-8.3402516125,1.77383674378034,-4.78472968233266,-7.77200960780741,-2.72044337610081,-4.67477750253401,8.40399249636352
2014-10-27,1.0137253537,1.56333399879337,-4.4254058167337,-7.09426242276571,-2.38850695049838,-4.17138432480115,2.50252835445038
2014-10-28,1.9381315307,2.16757422271569,-6.18157867358281,-9.82113539482667,-3.356523153492,-5.57902866724806,1.42191059916479
2014-10-29,-0.49731046374,1.80484955451482,-5.12772061246435,-8.40165651482445,-2.77530202077806,-4.72415681059794,2.40419607989697
2014-10-30,1.6829865359,1.72744705247735,-4.90471524777034,-7.83758503118148,-2.65231473412431,-4.63473203588325,1.79908885555745
2014-10-31,2.1366235331,1.79147916268519,-5.09135253608977,-8.3298093547913,-2.75518667773292,-4.71414308189538,1.44976172044289
2014-11-03,0.085117527669,1.73676053339249,-4.93268382696598,-7.83758503118148,-2.66762150239477,-4.65439931677612,1.20556383999828
2014-11-04,-0.95185136734,1.47070030267993,-4.15865467293295,-6.83933644244805,-2.24076795984214,-4.00046487603741,0.896472145787909
2014-11-05,-2.0772101318,1.39767719633087,-3.94630181023539,-6.46201173414045,-2.12384789941893,-3.83929059640414,2.22377970613024
2014-11-06,0.040469445594,1.34679976642252,-3.79859380838641,-6.29783339999368,-2.05223622189663,-3.73911333728468,2.14578488376365
2014-11-07,1.0854908305,1.45998476593465,-3.91879369116049,-6.46201173414045,-2.22421174579003,-3.97011533598213,1.00281710590617
2014-11-10,1.750817048,1.46610925668914,-3.9364885969503,-6.46201173414045,-2.23416824198169,-3.98821860227951,1.13173164462599
2014-11-11,2.2614794665,1.34098903820381,-3.59121149368816,-5.92244860728378,-2.03345486863435,-3.73402671972814,1.36199726922009
2014-11-12,-0.16025127406,1.345144657118,-3.60318427338699,-5.94362474377636,-2.03971295648235,-3.73543025406757,1.0932551740176
2014-11-13,1.5954543996,1.38152769317001,-3.70429413948609,-6.14704211059505,-2.09840589605403,-3.81933098197319,1.93042909479563
2014-11-14,3.5831648129,1.30344362981519,-3.48839441379922,-5.79938049154359,-1.97326969902037,-3.68013280723488,2.69024673233892
2014-11-17,-1.4550668049,1.37003722216801,-3.67293925428966,-6.05315357499619,-2.07966479025604,-3.78720154531734,2.00390598296584
2014-11-18,0.58195325819,1.49303431889025,-4.015082070496,-6.610038287325,-2.27789940123063,-4.06634861499745,1.58796688471593
2014-11-19,0.49549133655,1.45636462707259,-3.91309698091999,-6.43373212886111,-2.21907261554898,-3.96055400560548,1.43547682286593
2014-11-20,1.2249647822,1.42648142495811,-3.83023724602861,-6.35134215846774,-2.17112755181298,-3.88541027913213,1.42769282625128
2014-11-21,0.63229866264,1.42474144649717,-3.8256307015205,-6.35134215846774,-2.16808148693466,-3.88493089702557,1.86155242817487
2014-11-24,0.90490935891,1.40492485021332,-3.77038429524326,-6.24601520651959,-2.13606620725003,-3.85705383960484,1.37398600273256
2014-11-25,-0.17876296024,1.41009482735898,-3.7845297121298,-6.27176502371354,-2.14397071678094,-3.86096230618706,1.29979080590235
2014-11-26,-0.43875358178,1.33797740128064,-3.58596295054859,-5.92244860728378,-2.02865231141892,-3.73270921326667,0.83196979853814
2014-11-28,1.5199208563,1.30335416368022,-3.49028493130038,-5.79938049154359,-1.97318442255807,-3.68713238260877,1.48156262367539
2014-12-01,-3.7325773685,1.22632944697578,-3.27720039580328,-5.5110897874203,-1.84920240116263,-3.50435506123596,4.57999080604379
2014-12-02,0.09509202464,1.29483349905591,-3.65047231968752,-5.96590071286881,-1.96929568062759,-3.68726487527901,2.27931661179583
2014-12-03,-3.0063436609,1.66457927932056,-4.72664356676183,-7.67610831643333,-2.56564873217302,-4.47122554836833,3.13848710452518
2014-12-04,0.13586097957,1.51395484967233,-4.28767863577656,-6.908492897032,-2.32814502464197,-4.12601011203296,1.92401705688603
2014-12-05,-1.3567664784,1.64957468573349,-4.68144604712851,-7.57524639800508,-2.5465942502718,-4.43908459591867,1.21432344793129
2014-12-08,-1.9160029427,1.5918763141741,-4.51649619126315,-7.38685269798095,-2.45522807334696,-4.28047038989878,2.68566491768187
2014-12-09,1.9110357422,1.52544371528634,-4.10613897431408,-6.80481216670385,-2.34260594423576,-4.12601011203296,2.67265308400622
2014-12-10,-2.1312000001,1.5798153725165,-4.25563954879343,-6.894031718372,-2.42899014414501,-4.22496831171793,3.13163503156823
2014-12-11,0.4969918913,1.59381607767272,-4.29252823207174,-6.92960885577973,-2.45128333422359,-4.26866574602531,2.4802080742045
2014-12-12,-0.013014055184,1.63350847363002,-4.40161767839946,-7.11806276852754,-2.51489898386632,-4.39346359270087,3.4757159865994
2014-12-15,-0.40674215807,1.60417679013431,-4.31922862775681,-7.00257175351806,-2.46772607167457,-4.30630581182542,4.27990706082173
2014-12-16,-3.5972163229,1.75655285696941,-4.74038138778121,-7.71771896583929,-2.71294952260927,-4.6847181759665,4.723691678506
2014-12-17,1.2946519351,1.86603236393805,-5.04284429617495,-8.2546392723,-2.89505310901475,-4.86513530150167,3.72459613418335
2014-12-18,-0.38476980726,1.95844046281173,-5.2978510765543,-8.797233756815,-3.04387688797198,-5.14328245070446,2.96248244718487
2014-12-19,0.72884828551,1.91138427928239,-5.16813518238715,-8.47110525494091,-2.96815296309986,-5.00335179921488,2.11356161948076
2014-12-22,2.214071357,1.87584235228687,-5.06953094324112,-8.32400173724565,-2.91063949923863,-4.89841817433107,1.79832498064039
2014-12-23,-0.083186533539,1.77685395171783,-4.79664514047572,-7.8274603423037,-2.75142115867609,-4.67922574236515,1.47478422208289
2014-12-24,-1.0627356874,1.6755503427375,-4.51669490402587,-7.41977109714677,-2.58811045056178,-4.50013774651751,0.984735383957203
2014-12-26,1.9998019998,1.53900397324213,-4.14064918129036,-6.82375892276883,-2.36848799461237,-4.13471247896515,1.04672940659437
2014-12-29,0.95441457179,1.39190150559823,-3.73543455457312,-6.17958702341212,-2.13168773357419,-3.84508642582894,1.59369602509546
2014-12-30,-0.55762081793,1.31900309436168,-3.53464142606649,-5.86592447323451,-2.01432511691016,-3.71333620310357,1.66326657085753
2014-12-31,0.016113438687,1.35017953997893,-3.62079169376148,-5.97164134956481,-2.06468927708835,-3.75931934949817,1.50326634211069
2015-01-02,-0.58965683902,1.35300365058391,-3.62853340589343,-5.97164134956481,-2.06925764922434,-3.77499608374012,1.65824515035913
2015-01-05,-2.0517308441,1.33950674261177,-3.59046912039881,-5.90753157405856,-2.04725798283989,-3.73879327032568,2.64027556416868
2015-01-06,-2.2833316787,1.3753564660897,-3.68879416176508,-6.1310685008802,-2.10482058752867,-3.82321234501397,3.26630621848364
2015-01-07,1.0599749399,1.52238263191105,-4.09430520494256,-6.78882455881154,-2.34166818811362,-4.12612630440226,2.58330767106173
2015-01-08,0.68360029491,1.63112237239175,-4.39438475375786,-7.11806276852754,-2.51672290450371,-4.40842569361366,1.65652900261555
2015-01-09,-1.1748652066,1.61037214573815,-4.33663538149727,-7.04033115037887,-2.48306307459049,-4.33559262496525,1.74165595875785
2015-01-12,-1.8590240124,1.54236966253414,-4.14863160470021,-6.75527914477067,-2.37302133431992,-4.09959608777137,2.17632220615755
2015-01-13,1.1427198793,1.55026614593135,-4.17130322877731,-6.75527914477067,-2.38619713031109,-4.12625526904845,2.57145821362922
2015-01-14,-0.49874465631,1.56810037246021,-4.22101612071417,-6.75527914477067,-2.41516248233314,-4.17446980959562,4.13574375769734
2015-01-15,-2.155010741,1.57461461776592,-4.23875317162922,-6.7893962245527,-2.42559752196875,-4.18857297463333,2.88811880488462
2015-01-16,1.3207875936,1.7476629546706,-4.71742019028845,-7.54060072218214,-2.7050941910546,-4.64295951337385,2.4911156208828
2015-01-20,-0.44713489724,1.69437078747151,-4.57053108650084,-7.30145491413279,-2.6192658508881,-4.54635887773024,1.83717813176264
2015-01-21,2.6983139856,1.68580738803735,-4.5476285512236,-7.30145491413279,-2.60582787370178,-4.51844092514279,11.3888394334836
2015-01-22,4.3969722456,1.62127056532962,-4.36417197334239,-6.96927255112319,-2.4991430603522,-4.32300992694762,4.19572758758171
2015-01-23,0.6670533643,2.45900121741221,-6.68177832029757,-9.76891787125714,-3.85314641539616,-6.27133901677802,2.56976332869513
2015-01-26,-0.87390761546,2.06110101267484,-5.58252394344465,-8.81991844364865,-3.21092930816584,-5.38118055186,1.82176555135071
2015-01-27,-0.93974036045,1.95068960605117,-5.27747594944905,-8.6474946669641,-3.03264330711263,-5.07855046925192,2.88236692431994
2015-01-28,-0.92583537071,1.88219462171636,-5.08843913490533,-8.25427863885682,-2.92215385218618,-4.8836568712,3.42840431644255
2015-01-29,2.5895824419,1.98303379571321,-5.36797834043011,-8.73442886032368,-3.08543706153389,-5.14525879908344,4.34594561605528
2015-01-30,13.711591506,1.79180614851148,-4.8377718019604,-7.75474272063654,-2.77576736432064,-4.67239794267448,7.93977611749884
2015-02-02,2.8037119569,1.86526150729493,-5.04046682475738,-8.11589103341522,-2.89432811500522,-4.81712148078427,6.23739689708096
2015-02-03,-0.25242132415,2.23897476241675,-6.07550826459562,-9.53676126826333,-3.49966692387153,-5.74777663899298,4.46801104512343
2015-02-04,0.33007839374,2.25710285775405,-6.12511283549191,-9.65506908909655,-3.52872080265443,-5.78761077870089,2.68768951072609
2015-02-05,2.5058259082,2.19943170472212,-5.96698041771098,-9.53676126826333,-3.43608997051002,-5.59881444537705,2.74391078932554
2015-02-06,0.10430875372,2.07644284336557,-5.62734123773661,-9.00301365821714,-3.23741663125441,-5.38118055186,1.65145585290407
2015-02-09,-0.99390830392,2.03711313156377,-5.51869103151125,-8.73442886032368,-3.17379951552924,-5.31797701260719,2.20129232289189
2015-02-10,0.65711355801,1.78182042325431,-4.81087876173927,-7.75474272063654,-2.75984421656194,-4.66254862542539,1.78018098734738
2015-02-11,0.57507473284,1.69388087619262,-4.56699385290384,-7.30145491413279,-2.61724106110587,-4.54635887773024,1.81882402006509
2015-02-12,0.54113131082,1.57130998130712,-4.22707668429084,-6.75527914477067,-2.4184479394916,-4.1814947270656,1.22455349352873
2015-02-13,1.235517141,1.54370438521724,-4.15144125546773,-6.75527914477067,-2.37405193144703,-4.09959608777137,1.52757288004922
2015-02-17,-1.6761385957,1.43544562494915,-3.85136809927883,-6.27133901677802,-2.19842482987217,-3.88254763727778,2.05666222378644
2015-02-18,-0.54870415252,1.45529750004148,-3.90612936109836,-6.35287410666818,-2.23053408508618,-3.94078693653449,1.08120888324606
2015-02-19,1.5065484638,1.49103920486893,-4.00578938981287,-6.52756397469024,-2.28876318905343,-4.04015281672288,1.41649603298165
2015-02-20,1.2308869511,1.37430188141012,-3.68264391836209,-5.99975219966176,-2.09188965927869,-3.76301381067116,1.40185721258902
2015-02-23,-0.91747901788,1.38637565989085,-3.71699868205527,-6.046008603279,-2.11140288114508,-3.77883915455095,1.2075399782568
2015-02-24,-0.40774451527,1.39093407651083,-3.73016844620784,-6.06944075177071,-2.11908959819283,-3.78411239442254,1.27117901610059
2015-02-25,1.790855543,1.33853601171891,-3.58509310318624,-5.82817224054091,-2.03453798299752,-3.6869274567485,1.75713328275839
2015-02-26,-0.14790980103,1.30533319866978,-3.49350322967764,-5.72819645160522,-1.98051374238626,-3.63815717461977,1.92597390444995
2015-02-27,-1.2058212057,1.37726209656552,-3.6927336320883,-6.046008603279,-2.09658494368267,-3.7735384428735,1.20078491656195
2015-03-02,1.4454440234,1.41285557171935,-3.79142213333604,-6.19262204325319,-2.15437877103018,-3.82161217361071,1.3879755232494
2015-03-03,-0.27096757467,1.33439264153933,-3.57394643578365,-5.82817224054091,-2.02712767335293,-3.67706569882113,1.14243807118524
2015-03-04,-0.49140687961,1.35472976240474,-3.63112377534237,-5.89065614478505,-2.06048437979357,-3.70674225505909,1.58718871849411
2015-03-05,1.3351797659,1.3194739275509,-3.53300093884661,-5.78761077870089,-2.00343401312209,-3.65267905256598,1.35620632302202
2015-03-06,-1.9957197742,1.34084897507884,-3.59283257836474,-5.82817224054091,-2.03833412734928,-3.6869274567485,1.22724690857896
2015-03-09,-0.40253624138,1.28405911191888,-3.43532026494504,-5.59881444537705,-1.9545415875357,-3.60956618177714,1.37878842368175
2015-03-10,-2.390638208,1.26550030209869,-3.38307111294227,-5.51208747545512,-1.92401470918919,-3.58143374223904,2.74935594619974
2015-03-11,-0.84977402494,1.27776800682888,-3.41635374888893,-5.59881444537705,-1.94748381992587,-3.5967084151847,1.77500163018769
2015-03-12,2.148101646,1.46817905075916,-3.94448595982309,-6.38087441526207,-2.25695783498927,-3.97760698067295,1.07129649920135
2015-03-13,-0.97798204379,1.38940081909984,-3.72614412671147,-6.046008603279,-2.12888545296825,-3.79027070318344,1.75305742962774
2015-03-16,0.74747692797,1.30984564153959,-3.50480812520187,-5.74777663899298,-1.99936221066302,-3.64898887465789,1.48935678681335
2015-03-17,-0.38301861523,1.39477159942397,-3.7404262219048,-6.09328629649796,-2.13732471196308,-3.80626034328521,1.4420648707632
2015-03-18,0.86443321143,1.37428098246787,-3.68391086659608,-5.99975219966176,-2.10419254528001,-3.77445997175426,1.72231290758711
2015-03-19,-0.50515147868,1.31699992486222,-3.52483062889706,-5.78761077870089,-2.01096738114533,-3.65864314404618,1.13279117388551
2015-03-20,1.4066016505,1.34167637983359,-3.59369130691571,-5.84867773271927,-2.05124617749177,-3.68797672361856,0.687926091932564
2015-03-23,-0.89302227288,1.28536934760203,-3.43763631820586,-5.59881444537705,-1.9596485914783,-3.61080078995486,1.62523306962644
2015-03-24,-0.27192023681,1.1920904818267,-3.17812998445948,-5.31797701260719,-1.80752037762407,-3.39562131182732,1.0702445718495
2015-03-25,-0.83669705145,1.29368007734135,-3.46047832573161,-5.61649063152479,-1.97296548532958,-3.62743050404162,2.1107239080384
2015-03-26,-0.9731507439,1.22122376058294,-3.25878938205327,-5.3970815018709,-1.85484606115511,-3.45683810557578,2.06559504613736
2015-03-27,0.87382605143,1.34268213629587,-3.59545965307427,-5.84867773271927,-2.05233670809022,-3.6955900892241,1.33174466270884
2015-03-30,1.0875431779,1.37781407688763,-3.69292748321654,-6.046008603279,-2.10949093299001,-3.77755451210127,0.929068983594819
2015-03-31,-0.66472676799,1.33460901575679,-3.57297691227227,-5.82817224054091,-2.03905690877837,-3.68571204652665,1.46439055686058
2015-04-01,-0.49583445307,1.26410116350698,-3.37689813259773,-5.51208747545512,-1.92433815557918,-3.58029344163764,1.63321217488508
2015-04-02,0.5388178417,1.33336063460339,-3.5690659313244,-5.80783112500541,-2.03684140383059,-3.68943619342222,1.47057997446122
2015-04-06,1.286769644,1.33033647730176,-3.56023367987662,-5.80783112500541,-2.03152142219501,-3.6914326959,1.09097379876287
2015-04-07,-0.69753872267,1.29026211793849,-3.44942637319647,-5.59881444537705,-1.96659276926995,-3.62778461922725,1.07639820337767
2015-04-08,1.8135199382,1.24040347726792,-3.31176837837097,-5.46214974638385,-1.88584033997342,-3.52105873940217,1.25786993003412
2015-04-09,0.61385099689,1.24477500549267,-3.32396222215839,-5.46214974638385,-1.89300762346014,-3.52998060389699,1.30353056538471
2015-04-10,-0.23204880863,1.25412973541381,-3.34988716888956,-5.49532694629688,-1.90463037780608,-3.55262074680942,0.916199308873143
2015-04-13,-0.075787272908,1.24404802137795,-3.32211930800991,-5.46214974638385,-1.88851477404917,-3.5255102737812,0.962742879625595
2015-04-14,0.71921749131,1.17390841396037,-3.12766920306683,-5.18656827824459,-1.77474468535378,-3.37868459068856,1.30349169565848
2015-04-15,-0.4310456753,1.17108433812908,-3.11967619738701,-5.17274358374698,-1.770144161245,-3.37470011117519,1.11940044006005
2015-04-16,0.67544660324,1.21786746225438,-3.24999506887032,-5.38118055186,-1.84637908260658,-3.45217250612188,1.16601572377685
2015-04-17,-2.714744586,1.1907331529909,-3.17453596694526,-5.31797701260719,-1.80212899804828,-3.40280210365379,1.1182950429224
2015-04-20,3.7144530834,1.18855148499777,-3.16861010733827,-5.30266035872143,-1.80213132422289,-3.40106896129194,1.32664921741483
2015-04-21,0.42874380633,1.19225995216065,-3.17824865432899,-5.31797701260719,-1.80758043149066,-3.40106896129194,2.57160067038642
2015-04-22,-0.35277877196,1.22969334170464,-3.28194362168181,-5.42940979377197,-1.86835320087798,-3.47550354084723,1.36708253060802
2015-04-23,0.048742945182,1.40498388136073,-3.7687750551194,-6.16716320864947,-2.15377315288457,-3.8237562818987,1.15553961930424
2015-04-24,14.131131567,1.30414134978731,-3.48890823024339,-5.70891955656552,-1.98979246759303,-3.64440904827749,4.78289973799292
2015-04-27,-1.4693327343,1.28283633527577,-3.42751390220206,-5.59881444537705,-1.95327807945714,-3.61084467820287,1.79867336883251
2015-04-28,-2.1091754833,1.72741493583337,-4.66342925197685,-7.49046609248421,-2.67804191676482,-4.61131216364949,1.83767365839731
2015-04-29,0.013975914771,1.51014205711616,-4.06000563551992,-6.55828865899877,-2.32428570975386,-4.08982145048061,2.43170329485557
2015-04-30,-1.7677061744,1.48619101131094,-3.99323239870149,-6.49713828723976,-2.28517689237764,-4.04340015704704,2.05111551263595
2015-05-01,0.25842856485,1.57534078206931,-4.24099205456204,-6.7893962245527,-2.43046190481245,-4.20000267832591,1.6872769051405
2015-05-04,0.040201480442,1.57781399038999,-4.24866164531463,-6.7893962245527,-2.43486044629838,-4.2071899949061,1.66835295904846
2015-05-05,-0.43731089263,1.4347887300182,-3.85165340381204,-6.27133901677802,-2.20211929651625,-3.89069417764441,2.55255437750855
2015-05-06,-0.49621311055,1.42835744774066,-3.83341826049395,-6.27133901677802,-2.19148452527591,-3.87362773192718,2.50532737947087
2015-05-07,1.8563588641,1.53238694688777,-4.12228547707036,-6.72095235252895,-2.36084405973236,-4.10318315734444,2.39997323067866
2015-05-08,1.5952961021,1.53394056953659,-4.1261556016194,-6.72095235252895,-2.36318100672003,-4.10318315734444,0.971866327131071
2015-05-11,-0.19368673475,1.54007173663358,-4.14358283634885,-6.72095235252895,-2.37331326908125,-4.10318315734444,1.99350204560463
2015-05-12,-0.42277925386,1.3897184972469,-3.72576249069246,-6.046008603279,-2.12829476895446,-3.80173267886302,1.55051234674612
2015-05-13,-0.96283235116,1.49265347683376,-4.01245278390445,-6.52756397469024,-2.29634674980826,-4.06308680456517,1.20452330499355
2015-05-14,1.2673647714,1.41763661952187,-3.80411502842592,-6.21840002998602,-2.17418018358171,-3.8565853489515,1.01693134643585
2015-05-15,-1.4527620986,1.33456119207658,-3.57305306477263,-5.82817224054091,-2.03858558588581,-3.68807041012643,1.67045409893437
2015-05-18,-0.17840375585,1.25717439766355,-3.35790488369781,-5.49532694629688,-1.91261200984124,-3.56363341938078,1.61063388341048
2015-05-19,-0.83011946199,1.3513122014926,-3.61884385924417,-5.89065614478505,-2.06562911269742,-3.72819119413262,1.48854572928226
2015-05-20,0.5098290294,1.33101592732216,-3.56234526965585,-5.80783112500541,-2.0325593575871,-3.68807041012643,1.89194736952341
2015-05-21,1.8331524559,1.31775826478732,-3.52521387058637,-5.78761077870089,-2.01082652711711,-3.66343700232485,1.73367158067368
2015-05-22,-0.92671964421,1.38466416712708,-3.71077813383143,-6.046008603279,-2.11959539418793,-3.7909901111115,0.645841379804263
2015-05-26,-0.50510955716,1.39660494059692,-3.74463147811776,-6.09328629649796,-2.13946332215921,-3.81798970483279,1.74681748708744
2015-05-27,1.3984534749,1.24841041385659,-3.33358364443779,-5.46214974638385,-1.89839657625303,-3.54991127384392,1.251786847965
2015-05-28,-1.1241945204,1.36126213829724,-3.64835570944601,-5.89065614478505,-2.08283264526081,-3.74361347907143,1.24952932328413
2015-05-29,0.62357877941,1.2967831226032,-3.46938598204552,-5.65266426609832,-1.97790896654709,-3.63434727866715,1.44216373669119
2015-06-01,0.39372830433,1.26774900472847,-3.38873445570613,-5.52896901954683,-1.93055781424867,-3.58688725209463,1.92869516309236
