"Date","Returns","Sigma2_GARCH","RV_APPLE"
2016-01-26,0.55309734526,3.56703133274818,3.43340981485302
2016-01-27,-6.5706570656,3.41659386574677,5.79950150815334
2016-01-28,0.7171911795,3.62909099759324,4.03521309943547
2016-01-29,3.4541396535,4.12748384702332,1.80567798266099
2016-02-01,-0.93486747473,3.67823933485731,1.5310574483315
2016-02-02,-2.0221922638,3.20189199807789,1.79715668066521
2016-02-03,1.9792548688,3.03507534191632,3.87634919255538
2016-02-04,0.80350620883,2.90785349066049,3.08244174555425
2016-02-05,-2.6708074533,3.07868495926427,2.76752760806584
2016-02-08,1.0529674537,2.83306286283129,3.98759975586719
2016-02-09,-0.021050415671,2.8764996083507,3.76956230550199
2016-02-10,-0.75797452364,3.36123704280417,2.0782744836541
2016-02-11,-0.60464622902,3.53391635351006,3.18312117956045
2016-02-12,0.30949839929,3.02980201912398,1.20101080459224
2016-02-16,2.8194488776,3.23256582974877,1.30376862914334
2016-02-17,1.5314569537,2.7030920340066,1.63445037581157
2016-02-18,-1.8956379943,2.40819364114831,1.6349623201427
2016-02-19,-0.22854768331,2.21306150954319,1.32319298649439
2016-02-22,0.87463556847,2.14922342188414,0.977145233851675
2016-02-23,-2.2605284889,1.88044714106483,0.729215359778201
2016-02-24,1.4890695955,1.76835208954478,2.03948740029582
2016-02-25,0.68678459938,1.63141620759212,1.45725022678568
2016-02-26,0.15502273673,1.90122214010291,1.25466197003785
2016-02-29,-0.227014756,1.77242566638828,1.34077732861994
2016-03-01,3.971455166,1.71639312404442,1.71549069134773
2016-03-02,0.21884014732,1.74383259214845,1.30396300905773
2016-03-03,0.74441687357,1.90276775416847,1.40507463372504
2016-03-04,1.487684729,1.74696905361796,2.30357514139941
2016-03-07,-1.106688671,1.75846651883788,1.39568328066046
2016-03-08,-0.82458034758,2.03357688022968,1.74003259319179
2016-03-09,0.089082450722,1.86552771306592,1.54217119516158
2016-03-10,0.049446202502,1.91949185843823,2.2416528749719
2016-03-11,1.0773944845,1.90400118257559,0.766982523767915
2016-03-14,0.25425386266,2.10695809712124,0.690422066173853
2016-03-15,2.0093640265,1.66153909918863,1.16815418292266
2016-03-16,1.329126028,1.56182253351399,1.28123819945746
2016-03-17,-0.16042276111,1.5697301216589,1.13163691122378
2016-03-18,0.11342155012,1.55934996576454,0.765443385730726
2016-03-21,-0.0094410876954,1.41003151669425,1.79498819093403
2016-03-22,0.76480030202,1.34036108499418,0.994699435008795
2016-03-23,-0.55284857563,1.64166670338507,0.782559837091788
2016-03-24,-0.4334306981,1.4805098667199,0.702575570001401
2016-03-28,-0.45424434575,1.38647303804493,0.805741551882061
2016-03-29,2.367145166,1.3251625825698,0.839445777081116
2016-03-30,1.7459138187,1.34001287979821,1.57664213225227
2016-03-31,-0.52026286976,1.23550481919111,1.04820534741055
2016-04-01,0.91751536838,1.43094886720646,0.910823896073218
2016-04-04,1.0273661243,1.36621730432932,1.27248694677999
2016-04-05,-1.1789056874,1.36065394190569,1.32900342083535
2016-04-06,1.0472634549,1.47432173101807,0.865991959629462
2016-04-07,-2.1809661138,1.53749965987138,1.21362288368836
2016-04-08,0.11055831964,1.36919297970904,1.08740781203085
2016-04-11,0.33130866923,1.4471821360055,1.20137568950284
2016-04-12,1.3025133003,1.43964943055805,1.40736590827617
2016-04-13,1.4487504528,1.4497455245749,0.995323554683571
2016-04-14,0.053552302779,1.48677123956786,0.557709137802478
2016-04-15,-2.0071364854,1.42974853514832,1.25613804851819
2016-04-18,-2.1574874829,1.28018746422248,1.24174830044038
2016-04-19,-0.5303312244,1.42068360862983,1.21593026576442
2016-04-20,0.20578056301,1.42255070700758,0.988376321109468
2016-04-21,-1.0827966023,1.39739594258632,1.10045186065756
2016-04-22,-0.27366235727,1.35839445219971,1.30543743574536
2016-04-25,-0.56775170333,1.43357402553045,0.851265171786557
2016-04-26,-0.69470879325,1.47696135624764,1.58590489810308
2016-04-27,-6.2577862962,1.35545434536899,2.44284829523992
2016-04-28,-3.056634635,1.53032735598049,2.14664732987605
2016-04-29,-1.1494252873,1.85014419059862,2.06723422420947
2016-05-02,-0.10667804563,1.92215154243458,1.70724020386161
2016-05-03,1.6445963263,1.99533928101063,1.65330317806384
2016-05-04,-1.0401344821,2.02961126589417,1.50329774946775
2016-05-05,-0.40589617602,2.03179813990689,1.19113469440823
2016-05-06,-0.55770055778,1.90385369455292,1.32661366950432
2016-05-09,0.075496117461,1.74419916768074,1.09210257641598
2016-05-10,0.67895247321,1.68940447724803,1.28548287706945
2016-05-11,-0.9740954828,1.58021968408163,1.11640812705506
2016-05-12,-2.3456923575,1.57413005703512,2.36612174187295
2016-05-13,0.19924728804,1.50202965658108,1.70184543571201
2016-05-16,3.7118868759,1.85500503158704,1.46502359013196
2016-05-17,-0.41542394547,1.78399985778055,1.35600268422472
2016-05-18,1.1445074339,1.78700159840811,1.7470631213641
2016-05-19,-0.38071065992,1.7747340057649,1.47605184609534
2016-05-20,1.0828025477,1.91586423637861,0.584824633062232
2016-05-23,1.2707414409,1.7717595084681,0.850636157589641
2016-05-24,1.5244218604,1.49011499606984,0.546288924192481
2016-05-25,1.7568947906,1.46734067665596,0.78933868460326
2016-05-26,0.79301345104,1.32090874808572,1.26632711637126
2016-05-27,-0.059755004531,1.25803871400233,0.631470046069254
2016-05-31,-0.4882909815,1.31654331474541,0.697306924381177
2016-06-01,-1.4019627479,1.19946992633622,0.785833374025467
2016-06-02,-0.75157424344,1.18471032880483,1.11438846920946
2016-06-03,0.2046663938,1.21873509546596,0.75097498125087
2016-06-06,0.72508169924,1.30792627029509,0.797994114504112
2016-06-07,0.40555611886,1.18224830878639,0.525287557579767
2016-06-08,-0.090881551114,1.2044661107177,0.56635421755617
2016-06-09,0.71760663031,1.133409922647,0.706102916608125
2016-06-10,-0.82288008043,1.10912551001991,0.653595152306507
2016-06-13,-1.5076393807,1.0847586842094,1.39015228003841
2016-06-14,0.12327922741,1.0609533162731,1.21707909641752
2016-06-15,-0.32833983169,1.25604458777887,0.791466202353788
2016-06-16,0.42207123752,1.29475652365786,1.08628286521976
2016-06-17,-2.2757560227,1.24035905995011,1.17527524504708
2016-06-20,-0.24126717708,1.33166168629192,0.823221459968468
2016-06-21,0.85173501593,1.40379608582026,1.03649101279111
2016-06-22,-0.3753518924,1.27445466272245,0.751839100545268
2016-06-23,0.57561486119,1.28882042588429,0.730621334115863
2016-06-24,-2.809573361,1.23632489147831,2.82524280048396
2016-06-27,-1.4561027837,1.19379037199643,1.82948333929297
2016-06-28,1.6840504128,1.75413492626695,0.925281756909093
